platform,id,release_year,runtime,genres,seasons,imdb_score,imdb_votes
Paramount,ts256533,2019,11,"['comedy', 'family', 'animation', 'action']",1,7.1,60
Paramount,ts89289,2019,23,"['reality', 'comedy', 'thriller']",2,6.6,15
Paramount,ts215782,2019,41,"['drama', 'reality', 'western']",3,6.8,172
Paramount,ts256845,2020,44,['documentation'],3,8.2,60
Paramount,ts90281,2019,40,['drama'],2,6.5,552
Paramount,ts90494,2019,22,"['family', 'comedy']",1,6.4,74
Paramount,ts227724,2019,40,['reality'],1,5.9,137
Paramount,ts101333,2019,52,['documentation'],1,8.4,146
Paramount,ts87994,2019,17,"['animation', 'comedy', 'family', 'fantasy']",1,5.2,189
Paramount,ts187592,2019,8,['family'],4,8.9,167
Paramount,ts89519,2019,23,['family'],3,1.8,430
Paramount,ts108638,2019,45,"['romance', 'comedy', 'crime', 'drama']",1,6.1,92
Paramount,ts280372,2020,27,['reality'],3,1.4,123
Paramount,ts255813,2020,45,['documentation'],1,0.0,0
Paramount,ts225264,2020,18,['comedy'],2,0.0,0
Paramount,ts216123,2019,42,['reality'],2,5.9,407
Paramount,ts91103,2019,51,['documentation'],1,7.3,27
Paramount,ts237681,2020,51,"['documentation', 'history']",1,7.9,98
Paramount,ts234245,2020,44,['documentation'],1,5.3,52
Paramount,ts216991,2019,47,['documentation'],2,8.5,120
Paramount,ts271248,2019,51,"['documentation', 'history']",1,7.4,68
Paramount,ts236724,2019,43,['documentation'],1,7.2,21
Paramount,ts105681,2019,51,['documentation'],1,8.1,65
Paramount,ts237227,2020,23,"['documentation', 'reality', 'history']",1,6.6,18
Paramount,ts237332,2020,21,['comedy'],1,0.0,0
Paramount,ts264956,2019,44,['documentation'],2,8.1,28
Paramount,ts218644,2019,40,"['crime', 'documentation']",1,7.4,50
Paramount,ts221443,2019,44,[],2,8.1,16
Paramount,ts381277,2019,42,['reality'],2,4.7,57
Paramount,ts250614,2019,49,['documentation'],2,8.5,15
Paramount,ts222783,2019,44,['documentation'],1,0.0,0
Paramount,ts269413,2020,50,['documentation'],1,0.0,0
Paramount,ts264086,2020,13,"['comedy', 'documentation']",1,8.4,98
Paramount,ts217989,2019,44,['documentation'],1,0.0,0
Paramount,ts227421,2020,40,"['documentation', 'reality', 'history']",1,4.6,35
Paramount,ts267512,2020,46,"['documentation', 'history']",1,7.2,128
Paramount,ts345044,2020,44,['documentation'],1,8.8,8
Paramount,ts220093,2019,51,['documentation'],1,7.1,20
Paramount,ts222728,2019,43,['family'],1,6.5,48
Paramount,ts292307,2020,6,"['comedy', 'animation']",1,7.4,16
Paramount,ts230942,2019,7,['animation'],1,6.9,10
Paramount,ts223385,2019,48,"['documentation', 'history']",1,7.7,57
Paramount,ts221056,2019,44,['documentation'],1,0.0,0
Paramount,ts240109,2020,21,"['comedy', 'reality']",2,5.6,68
Paramount,ts215433,2020,16,"['comedy', 'family', 'fantasy', 'animation']",2,2.8,683
Paramount,ts109004,2020,23,"['comedy', 'family', 'scifi', 'fantasy', 'animation']",2,6.1,69
Paramount,ts351915,2022,58,"['western', 'drama']",1,8.5,22563
Paramount,ts287975,2021,21,"['comedy', 'fantasy']",2,7.9,20438
Paramount,ts224255,2021,47,"['drama', 'crime', 'thriller']",2,8.2,32888
Paramount,ts272606,2021,56,"['drama', 'western']",1,8.7,85449
Paramount,ts320262,2022,38,"['drama', 'crime']",1,8.1,42076
Paramount,ts353298,2022,46,['drama'],2,7.4,3039
Paramount,ts259709,2022,59,['drama'],1,8.7,29660
Paramount,ts353444,2022,42,['drama'],1,7.2,4700
Paramount,ts237563,2022,53,"['scifi', 'action']",2,8.2,34355
Paramount,ts287434,2021,47,"['drama', 'action', 'crime']",2,6.5,6964
Paramount,ts285960,2021,44,"['crime', 'drama']",2,7.5,7302
Paramount,ts272625,2021,41,"['action', 'drama', 'crime', 'thriller']",3,5.3,13981
Paramount,ts285554,2021,41,"['crime', 'drama', 'thriller', 'action']",2,6.4,4697
Paramount,ts43075,2022,51,"['action', 'scifi', 'thriller', 'war']",1,7.1,64798
Paramount,ts353455,2022,43,['drama'],1,0.0,0
Paramount,ts286275,2021,49,"['western', 'drama']",1,7.7,3200
Paramount,ts251523,2021,24,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",1,7.3,3945
Paramount,ts364938,2022,49,['documentation'],1,7.7,298
